Number,Name,Type1,Type2,Pokedex,Label,Label_adjusted,Pokedex_adjusted
764,Comfey,Fairy,,"Baths prepared with the flowers from its vine have a relaxing effect, so this Pokémon is a hit with many people.",4,4,baths prepared with the flowers from its vine have a relaxing effect so this is a hit with many people
764,Comfey,Fairy,,"It stretches sticky vines out from its head and picks flowers to adorn itself with. When it doesn’t have any flowers, it feels uneasy.",4,4,it stretches sticky vines out from its head and picks flowers to adorn itself with when it doesn t have any flowers it feels uneasy
764,Comfey,Fairy,,It picks flowers and sticks them to its body with fluids it produces. The aroma that wafts from its petals has a healing effect.,4,4,it picks flowers and sticks them to its body with fluids it produces the aroma that wafts from its petals has a healing effect
764,Comfey,Fairy,,"Comfey picks flowers with its vine and decorates itself with them. For some reason, flowers won’t wither once they’re attached to a Comfey.",4,4, picks flowers with its vine and decorates itself with them for some reason flowers won t wither once they re attached to a 
764,Comfey,Fairy,,"These Pokémon smell very nice. All Comfey wear different flowers, so each of these Pokémon has its own individual scent.",4,4,these smell very nice all wear different flowers so each of these has its own individual scent
765,Oranguru,Normal,Psychic,"Known for its extreme intelligence, this Pokémon will look down on inexperienced Trainers, so it’s best suited to veteran Trainers.",12,12,known for its extreme intelligence this will look down on inexperienced trainers so it is best suited to veteran trainers
765,Oranguru,Normal,Psychic,"Deep in the jungle, high in the lofty canopy, this Pokémon abides. On rare occasions, it shows up at the beach to match wits with Slowking.",12,12,deep in the jungle high in the lofty canopy this abides on rare occasions it shows up at the beach to match wits with 
765,Oranguru,Normal,Psychic,It normally spends its time meditating in the treetops. It throws Poké Balls and gives other Pokémon orders as it pleases.,12,12,it normally spends its time meditating in the treetops it throws poke balls and gives other orders as it pleases
765,Oranguru,Normal,Psychic,"Oranguru don’t get along with each other, so they’re always engaging in battles of wits to decide which one is superior.",12,12, don t get along with each other so they re always engaging in battles of wits to decide which one is superior
765,Oranguru,Normal,Psychic,With waves of its fan—made from leaves and its own fur—Oranguru skillfully gives instructions to other Pokémon.,12,12,with waves of its fanmade from leaves and its own fur skillfully gives instructions to other 
765,Oranguru,Normal,Psychic,"It knows the forest inside and out. If it comes across a wounded Pokémon, Oranguru will gather medicinal herbs to treat it.",12,12,it knows the forest inside and out if it comes across a wounded will gather medicinal herbs to treat it
766,Passimian,Fighting,,They form groups of roughly 20 individuals. Their mutual bond is remarkable—they will never let down a comrade.,5,5,they form groups of roughly individuals their mutual bond is remarkablethey will never let down a comrade
766,Passimian,Fighting,,"They battle with hard berries for weapons. Their techniques are passed from the boss to the group, generation upon generation.",5,5,they battle with hard berries for weapons their techniques are passed from the boss to the group generation upon generation
766,Passimian,Fighting,,They use their saliva to stick leaves to their shoulders. You can tell what troop they belong to from the position of the leaves.,5,5,they use their saliva to stick leaves to their shoulders you can tell what troop they belong to from the position of the leaves
766,Passimian,Fighting,,Berries are its weapons as well as the staple of its diet. The one that can throw a berry the farthest is the boss of the troop.,5,5,berries are its weapons as well as the staple of its diet the one that can throw a berry the farthest is the boss of the troop
766,Passimian,Fighting,,"Displaying amazing teamwork, they follow the orders of their boss as they all help out in the search for their favorite berries.",5,5,displaying amazing teamwork they follow the orders of their boss as they all help out in the search for their favorite berries
766,Passimian,Fighting,,"Passimian live in groups of about 20, with each member performing an assigned role. Through cooperation, the group survives.",5,5, live in groups of about with each member performing an assigned role through cooperation the group survives
767,Wimpod,Bug,Water,"This Pokémon is a coward. As it desperately dashes off, the flailing of its many legs leaves a sparkling clean path in its wake.",0,0,this is a coward as it desperately dashes off the flailing of its many legs leaves a sparkling clean path in its wake
767,Wimpod,Bug,Water,"Its habitat varies from beaches to seabeds. A natural scavenger, it will gleefully chow down on anything edible, no matter how rotten.",0,0,its habitat varies from beaches to seabeds a ral scavenger it will gleefully chow down on anything edible no matter how rotten
767,Wimpod,Bug,Water,"It will pick up anything it finds on the ground. Sometimes it finds coins, so Murkrow and Meowth will go after it.",0,0,it will pick up anything it finds on the ground sometimes it finds coins so and will go after it
767,Wimpod,Bug,Water,"An astonishingly cowardly Pokémon, Wimpod will whir its legs at high speeds to run away if anything comes near it.",0,0,an astonishingly cowardly will whir its legs at high speeds to run away if anything comes near it
767,Wimpod,Bug,Water,"It’s nature’s cleaner—it eats anything and everything, including garbage and rotten things. The ground near its nest is always clean.",0,0,it is re cleanerit eats anything and everything including garbage and rotten things the ground near its nest is always clean
767,Wimpod,Bug,Water,"Wimpod gather in swarms, constantly on the lookout for danger. They scatter the moment they detect an enemy’s presence.",0,0, gather in swarms constantly on the lookout for danger they scatter the moment they detect an enemy presence
768,Golisopod,Bug,Water,"With a flashing slash of its giant sharp claws, it cleaves seawater—or even air—right in two.",0,0,with a flashing slash of its giant sharp claws it cleaves seawateror even airright in two
768,Golisopod,Bug,Water,"It battles skillfully with its six arms, but spends most of its time peacefully meditating in caves deep beneath the sea.",0,0,it battles skillfully with its six arms but spends most of its time peacefully meditating in caves deep beneath the sea
768,Golisopod,Bug,Water,The shell covering its body is as hard as diamond. This Pokémon will do anything it takes to win.,0,0,the shell covering its body is as hard as diamond this will do anything it takes to win
768,Golisopod,Bug,Water,"Its claws, which it can extend and retract at will, are its greatest weapons. Golisopod is sometimes accompanied by Wimpod.",0,0,its claws which it can extend and retract at will are its greatest weapons is sometimes accompanied by 
768,Golisopod,Bug,Water,"It will do anything to win, taking advantage of every opening and finishing opponents off with the small claws on its front legs.",0,0,it will do anything to win taking advantage of every opening and finishing opponents off with the small claws on its front legs
768,Golisopod,Bug,Water,"They live in sunken ships or in holes in the seabed. When Golisopod and Grapploct battle, the loser becomes the winner’s meal.",0,0,they live in sunken ships or in holes in the seabed when and battle the loser becomes the winner meal
769,Sandygast,Ghost,Ground,"Born from a sand mound playfully built by a child, this Pokémon embodies the grudges of the departed.",8,8,born from a sand mound playfully built by a child this embodies the grudges of the departed
769,Sandygast,Ghost,Ground,It takes control of anyone who puts a hand in its mouth. And so it adds to the accumulation of its sand-mound body.,8,8,it takes control of anyone who puts a hand in its mouth and so it adds to the accumulation of its sand mound body
769,Sandygast,Ghost,Ground,"It likes the shovel on its head, so Sandygast will get serious and fight any children who come to take it back.",8,8,it likes the shovel on its head so will get serious and fight any children who come to take it back
769,Sandygast,Ghost,Ground,"If you build sand mounds when you’re playing, destroy them before you go home, or they may get possessed and become Sandygast.",8,8,if you build sand mounds when you re playing destroy them before you go home or they may get possessed and become 
769,Sandygast,Ghost,Ground,Grudges of the dead have possessed a mound of sand and become a Pokémon. Sandygast is fond of the shovel on its head.,8,8,grudges of the dead have possessed a mound of sand and become a is fond of the shovel on its head
769,Sandygast,Ghost,Ground,"Sandygast mainly inhabits beaches. It takes control of anyone who puts their hand into its mouth, forcing them to make its body bigger.",8,8, mainly inhabits beaches it takes control of anyone who puts their hand into its mouth forcing them to make its body bigger
770,Palossand,Ghost,Ground,"Possessed people controlled by this Pokémon transformed its sand mound into a castle. As it evolved, its power to curse grew ever stronger.",8,8,possessed people controlled by this transformed its sand mound into a castle as it evolved its power to curse grew ever stronger
770,Palossand,Ghost,Ground,Buried beneath the castle are masses of dried-up bones from those whose vitality it has drained.,8,8,buried beneath the castle are masses of dried up bones from those whose vitality it has drained
770,Palossand,Ghost,Ground,Each of its grains of sand has its own will. Palossand eats small Pokémon and siphons away their vital essence while they’re still alive.,8,8,each of its grains of sand has its own will eats small and siphons away their vital essence while they re still alive
770,Palossand,Ghost,Ground,"Once it has whipped up a sandstorm to halt its opponents in their tracks, this terrifying Pokémon snatches away their vitality.",8,8,once it has whipped up a sandstorm to halt its opponents in their tracks this terrifying snatches away their vitality
770,Palossand,Ghost,Ground,"Palossand is known as the Beach Nightmare. It pulls its prey down into the sand by controlling the sand itself, and then it sucks out their souls.",8,8, is known as the beach nightmare it pulls its prey down into the sand by controlling the sand itself and then it sucks out their souls
770,Palossand,Ghost,Ground,"This Pokémon lives on beaches, but it hates water. Palossand can’t maintain its castle-like shape if it gets drenched by a heavy rain.",8,8,this lives on beaches but it hates water can t maintain its castle like shape if it gets drenched by a heavy rain
771,Pyukumuku,Water,,"It lives in shallow seas, such as areas near a beach. It can eject its internal organs, which it uses to engulf its prey or battle enemies.",17,17,it lives in shallow seas such as areas near a beach it can eject its internal organs which it uses to engulf its prey or battle enemies
771,Pyukumuku,Water,,These Pokémon line the beaches. The sticky mucous that covers their bodies can be used to soothe sunburned skin. How convenient!,17,17,these line the beaches the sticky mucous that covers their bodies can be used to soothe sunburned skin how convenient
771,Pyukumuku,Water,,The tradition known as Pyukumuku chucking started from the custom of throwing Pyukumuku back into the sea after they wash onshore.,17,17,the tradition known as pyukuu chucking started from the custom of throwing pyukuu back into the sea after they wash onshore
771,Pyukumuku,Water,,"Its entire body is covered in its own slime. If you accidentally step on one, you’ll slip, and it will get mad and smack you!",17,17,its entire body is covered in its own slime if you accidentally step on one you ll slip and it will get mad and smack you
771,Pyukumuku,Water,,"It lives in warm, shallow waters. If it encounters a foe, it will spit out its internal organs as a means to punch them.",17,17,it lives in warm shallow waters if it encounters a foe it will spit out its internal organs as a means to punch them
771,Pyukumuku,Water,,"It’s covered in a slime that keeps its skin moist, allowing it to stay on land for days without drying up.",17,17,it is covered in a slime that keeps its skin moist allowing it to stay on land for days without drying up
772,Type: Null,Normal,,The heavy control mask it wears suppresses its intrinsic capabilities. This Pokémon has some hidden special power.,12,12,the heavy control mask it wears suppresses its intrinsic capabilities this has some hidden special power
772,Type: Null,Normal,,"Due to the danger that this synthetic Pokémon may go on a rampage, it wears a control mask to restrain its power.",12,12,due to the danger that this synthetic may go on a rampage it wears a control mask to restrain its power
772,Type: Null,Normal,,"A Pokémon weapon developed for a specific mission, it went berserk during an experiment, so it was cryogenically frozen.",12,12,a weapon developed for a specific mission it went berserk during an experiment so it was cryogenically frozen
772,Type: Null,Normal,,"There’s danger of its going on a rampage, so its true power is sealed away beneath its control mask.",12,12,there danger of its going on a rampage so its true power is sealed away beneath its control mask
772,Type: Null,Normal,,Rumor has it that the theft of top-secret research notes led to a new instance of this Pokémon being created in the Galar region.,12,12,rumor has it that the theft of top secret research notes led to a new instance of this being created in the galar region
772,Type: Null,Normal,,It was modeled after a mighty Pokémon of myth. The mask placed upon it limits its power in order to keep it under control.,12,12,it was modeled after a mighty of myth the mask placed upon it limits its power in order to keep it under control
773,Silvally,Normal,,"Its trust in its partner is what awakens it. This Pokémon is capable of changing its type, a flexibility that is well displayed in battle.",12,12,its trust in its partner is what awakens it this is capable of changing its type a flexibility that is well displayed in battle
773,Silvally,Normal,,"Although its name was Type: Null at first, the boy who evolved it into this form gave it the name by which it is now known.",12,12,although its name was type null at first the boy who evolved it into this form gave it the name by which it is now known
773,Silvally,Normal,,"This is its form once it has awakened and evolved. Freed from its heavy mask, its speed is greatly increased.",12,12,this is its form once it has awakened and evolved freed from its heavy mask its speed is greatly increased
773,Silvally,Normal,,"Through the bond it formed with its Trainer, its will was strengthened, and it was able to destroy its control mask.",12,12,through the bond it formed with its trainer its will was strengthened and it was able to destroy its control mask
773,Silvally,Normal,,A solid bond of trust between this Pokémon and its Trainer awakened the strength hidden within Silvally. It can change its type at will.,12,12,a solid bond of trust between this and its trainer awakened the strength hidden within it can change its type at will
773,Silvally,Normal,,The final factor needed to release this Pokémon’s true power was a strong bond with a Trainer it trusts.,12,12,the final factor needed to release this true power was a strong bond with a trainer it trusts
773,Silvally,Normal,,It destroyed its own control mask. It has become capable of changing its type by equipping special memories.,12,12,it destroyed its own control mask it has become capable of changing its type by equipping special memories
773,Silvally,Normal,,"Upon awakening, its RKS System is activated. By employing specific memories, this Pokémon can adapt its type to confound its enemies.",12,12,upon awakening its rks system is activated by employing specific memories this can adapt its type to confound its enemies
773,Silvally,Normal,,"Having been awakened successfully, it can change its type and battle—just like a certain Pokémon depicted in legends.",12,12,having been awakened successfully it can change its type and battlejust like a certain depicted in legends
773,Silvally,Normal,,"Its capacity to change types unleashed, it shines silver due to the energy springing forth from within.",12,12,its capacity to change types unleashed it shines silver due to the energy springing forth from within
773,Silvally,Normal,,"Thanks to its awakened powers, it can change to the <Type> type to match the memory it has equipped.",12,12,thanks to its awakened powers it can change to the type type to match the memory it has equipped
773,Silvally,Normal,,It has the ability to change its type based on the memory it’s holding. This is its <Type>-type form.,12,12,it has the ability to change its type based on the memory it is holding this is its type type form
774,Minior,Rock,Flying,"Originally making its home in the ozone layer, it hurtles to the ground when the shell enclosing its body grows too heavy.",15,15,originally making its home in the ozone layer it hurtles to the ground when the shell enclosing its body grows too heavy
774,Minior,Rock,Flying,Strong impacts can knock it out of its shell. This Pokémon was born from mutated nanoparticles.,15,15,strong impacts can knock it out of its shell this was born from mutated nanoparticles
774,Minior,Rock,Flying,"It lives in the ozone layer, where it becomes food for stronger Pokémon. When it tries to run away, it falls to the ground.",15,15,it lives in the ozone layer where it becomes food for stronger when it tries to run away it falls to the ground
774,Minior,Rock,Flying,"Although its outer shell is uncommonly durable, the shock of falling to the ground smashes the shell to smithereens.",15,15,although its outer shell is uncommonly durable the shock of falling to the ground smashes the shell to smithereens
774,Minior,Rock,Flying,It eats dust in the atmosphere. The composition of the dust determines the color of its core.,15,15,it eats dust in the atmosphere the composition of the dust determines the color of its core
774,Minior,Rock,Flying,"If its core stays exposed, it will soon die off. It’s possible that it may survive if it’s put into a Poké Ball quickly enough.",15,15,if its core stays exposed it will soon die off it is possible that it may survive if it is put into a poke ball quickly enough
774,Minior,Rock,Flying,"Places where Minior fall from the night sky are few and far between, with Alola being one of the precious few.",15,15,places where fall from the night sky are few and far between with alola being one of the precious few
774,Minior,Rock,Flying,This is its form when its shell has fallen off. The color of its core depends on the materials that made up the food it ate.,15,15,this is its form when its shell has fallen off the color of its core depends on the materials that made up the food it ate
775,Komala,Normal,,"It is born asleep, and it dies asleep. All its movements are apparently no more than the results of it tossing and turning in its dreams.",12,12,it is born asleep and it dies asleep all its movements are apparently no more than the results of it tossing and turning in its dreams
775,Komala,Normal,,The log it holds was given to it by its parents at birth. It has also been known to cling to the arm of a friendly Trainer.,12,12,the log it holds was given to it by its parents at birth it has also been known to cling to the arm of a friendly trainer
775,Komala,Normal,,"It stays asleep from the moment it’s born. When it falls into a deep sleep, it stops moving altogether.",12,12,it stays asleep from the moment it is born when it falls into a deep sleep it stops moving altogether
775,Komala,Normal,,It remains asleep from birth to death as a result of the sedative properties of the leaves that form its diet.,12,12,it remains asleep from birth to death as a result of the sedative properties of the leaves that form its diet
776,Turtonator,Fire,Dragon,The shell on its back is chemically unstable and explodes violently if struck. The hole in its stomach is its weak point.,6,6,the shell on its back is chemically unstable and explodes violently if struck the hole in its stomach is its weak point
776,Turtonator,Fire,Dragon,It gushes fire and poisonous gases from its nostrils. Its dung is an explosive substance and can be put to various uses.,6,6,it gushes fire and poisonous gases from its nostrils its dung is an explosive substance and can be put to various uses
776,Turtonator,Fire,Dragon,It lives in volcanoes and eats sulfur and other minerals. Materials from the food it eats form the basis of its explosive shell.,6,6,it lives in volcanoes and eats sulfur and other minerals materials from the food it eats form the basis of its explosive shell
776,Turtonator,Fire,Dragon,"Its exploding shell poses a real danger but is sensitive to moisture. On rainy days, Turtonator takes silent refuge in caves.",6,6,its exploding shell poses a real danger but is sensitive to moisture on rainy days takes silent refuge in caves
776,Turtonator,Fire,Dragon,Explosive substances coat the shell on its back. Enemies that dare attack it will be blown away by an immense detonation.,6,6,explosive substances coat the shell on its back enemies that dare attack it will be blown away by an immense detonation
776,Turtonator,Fire,Dragon,Eating sulfur in its volcanic habitat is what causes explosive compounds to develop in its shell. Its droppings are also dangerously explosive.,6,6,eating sulfur in its volcanic habitat is what causes explosive compounds to develop in its shell its droppings are also dangerously explosive
777,Togedemaru,Electric,Steel,"The spiny fur on its back is normally at rest. When this Pokémon becomes agitated, its fur stands on end and stabs into its attackers.",3,3,the spiny fur on its back is normally at rest when this becomes agitated its fur stands on end and stabs into its attackers
777,Togedemaru,Electric,Steel,The long hairs on its back act as lightning rods. The bolts of lightning it attracts are stored as energy in its electric sac.,3,3,the long hairs on its back act as lightning rods the bolts of lightning it attracts are stored as energy in its electric sac
777,Togedemaru,Electric,Steel,"When it’s surprised or agitated, the 14 fur spikes on its back will stand up involuntarily.",3,3,when it is surprised or agitated the fur spikes on its back will stand up involuntarily
777,Togedemaru,Electric,Steel,"Its capacity to produce electricity is somewhat limited, so it gets charged up by letting lightning strike it!",3,3,its capacity to produce electricity is sohat limited so it gets charged up by letting lightning strike it
777,Togedemaru,Electric,Steel,"With the long hairs on its back, this Pokémon takes in electricity from other electric Pokémon. It stores what it absorbs in an electric sac.",3,3,with the long hairs on its back this takes in electricity from other electric it stores what it absorbs in an electric sac
777,Togedemaru,Electric,Steel,"When it’s in trouble, it curls up into a ball, makes its fur spikes stand on end, and then discharges electricity indiscriminately.",3,3,when it is in trouble it curls up into a ball makes its fur spikes stand on end and then discharges electricity indiscriminately
778,Mimikyu,Ghost,Fairy,"After going to all the effort of disguising itself, its neck was broken. Whatever is inside is probably unharmed, but it’s still feeling sad.",8,8,after going to all the effort of disguising itself its neck was broken whatever is inside is probably unharmed but it is still feeling sad
778,Mimikyu,Ghost,Fairy,"If its neck is broken or its rag torn during an attack, it works through the night to patch it.",8,8,if its neck is broken or its rag torn during an attack it works through the night to patch it
778,Mimikyu,Ghost,Fairy,"It stands in front of a mirror, trying to fix its broken neck as if its life depended on it. It has a hard time getting it right, so it’s crying inside.",8,8,it stands in front of a mirror trying to fix its broken neck as if its life depended on it it has a hard time getting it right so it is crying inside
778,Mimikyu,Ghost,Fairy,"Sad that its true identity may be exposed, Mimikyu will mercilessly seek revenge on any opponent that breaks its neck.",8,8,sad that its true identity may be exposed will mercilessly seek revenge on any opponent that breaks its neck
778,Mimikyu,Ghost,Fairy,"There will be no forgiveness for any who reveal that it was pretending to be Pikachu. It will bring the culprit down, even at the cost of its own life.",8,8,there will be no forgiveness for any who reveal that it was pretending to be it will bring the culprit down even at the cost of its own life
778,Mimikyu,Ghost,Fairy,"Its disguise made from an old rag allowed it to avoid an attack, but the impact broke the neck of the disguise. Now everyone knows it’s a Mimikyu.",8,8,its disguise made from an old rag allowed it to avoid an attack but the impact broke the neck of the disguise now everyone knows it is a 
778,Mimikyu,Ghost,Fairy,Its actual appearance is unknown. A scholar who saw what was under its rag was overwhelmed by terror and died from the shock.,8,8,its actual appearance is unknown a scholar who saw what was under its rag was overwhelmed by terror and died from the shock
778,Mimikyu,Ghost,Fairy,"A lonely Pokémon, it conceals its terrifying appearance beneath an old rag so it can get closer to people and other Pokémon.",8,8,a lonely it conceals its terrifying appearance beneath an old rag so it can get closer to people and other 
778,Mimikyu,Ghost,Fairy,"Although it’s a quiet, lonely Pokémon, if you try to look at what’s under its rag, it will become agitated and resist violently.",8,8,although it is a quiet lonely if you try to look at what under its rag it will become agitated and resist violently
778,Mimikyu,Ghost,Fairy,"A gust of wind revealed what hides under this Pokémon’s rag to a passing Trainer, who went home and died painfully that very night.",8,8,a gust of wind revealed what hides under this rag to a passing trainer who went home and died painfully that very night
778,Mimikyu,Ghost,Fairy,"It wears a rag fashioned into a Pikachu costume in an effort to look less scary. Unfortunately, the costume only makes it creepier.",8,8,it wears a rag fashioned into a costume in an effort to look less scary unfortunately the costume only makes it creepier
778,Mimikyu,Ghost,Fairy,There was a scientist who peeked under Mimikyu’s old rag in the name of research. The scientist died of a mysterious disease.,8,8,there was a scientist who peeked under old rag in the name of research the scientist died of a mysterious disease
779,Bruxish,Water,Psychic,"When it unleashes its psychic power from the protuberance on its head, the grating sound of grinding teeth echoes through the area.",17,17,when it unleashes its psychic power from the protuberance on its head the grating sound of grinding teeth echoes through the area
779,Bruxish,Water,Psychic,It stuns its prey with psychokinesis and then grinds them to mush with its strong teeth. Even Shellder’s shell is no match for it.,17,17,it stuns its prey with psychokinesis and then grinds them to mush with its strong teeth even shell is no match for it
779,Bruxish,Water,Psychic,"It burrows beneath the sand, radiating psychic power from the protuberance on its head. It waits for prey as it surveys the area.",17,17,it burrows beneath the sand radiating psychic power from the protuberance on its head it waits for prey as it surveys the area
779,Bruxish,Water,Psychic,"Its skin is thick enough to fend off Mareanie’s spikes. With its robust teeth, Bruxish crunches up the spikes and eats them.",17,17,its skin is thick enough to fend off spikes with its robust teeth crunches up the spikes and eats them
780,Drampa,Normal,Dragon,"It has a compassionate personality, but if it is angered, it completely destroys its surroundings with its intense breath.",12,12,it has a compassionate personality but if it is angered it completely destroys its surroundings with its intense breath
780,Drampa,Normal,Dragon,This Pokémon is friendly to people and loves children most of all. It comes from deep in the mountains to play with children it likes in town.,12,12,this is friendly to people and loves children most of all it comes from deep in the mountains to play with children it likes in town
780,Drampa,Normal,Dragon,"If a child it has made friends with is bullied, Drampa will find the bully’s house and burn it to the ground.",12,12,if a child it has made friends with is bullied will find the bully house and burn it to the ground
780,Drampa,Normal,Dragon,"It appears in towns and plays with the children. Drampa will protect kids when they’re in danger, so their moms don’t have to worry.",12,12,it appears in towns and plays with the children will protect kids when they re in danger so their moms don t have to worry
780,Drampa,Normal,Dragon,"The mountains it calls home are nearly two miles in height. On rare occasions, it descends to play with the children living in the towns below.",12,12,the mountains it calls home are nearly two miles in height on rare occasions it descends to play with the children living in the towns below
780,Drampa,Normal,Dragon,"Drampa is a kind and friendly Pokémon—up until it’s angered. When that happens, it stirs up a gale and flattens everything around.",12,12, is a kind and friendly up until it is angered when that happens it stirs up a gale and flattens everything around
781,Dhelmise,Ghost,Grass,"Swinging its massive anchor, it can KO Wailord in a single blow. What appears to be green seaweed is actually its body.",8,8,swinging its massive anchor it can ko in a single blow what appears to be green seaweed is actually its body
781,Dhelmise,Ghost,Grass,The soul of seaweed adrift in the waves became reborn as this Pokémon. It maintains itself with new infusions of seabed detritus and seaweed.,8,8,the soul of seaweed adrift in the waves became reborn as this it maintains itself with new infusions of seabed detritus and seaweed
781,Dhelmise,Ghost,Grass,It wraps its prey in green seaweed and sucks away their vitality. It only likes to go after big prey like Wailord.,8,8,it wraps its prey in green seaweed and sucks away their vitality it only likes to go after big prey like 
781,Dhelmise,Ghost,Grass,"Its chain-like green seaweed can stretch outward for hundreds of yards. For some reason, it gets along well with Skrelp.",8,8,its chain like green seaweed can stretch outward for hundreds of yards for some reason it gets along well with 
781,Dhelmise,Ghost,Grass,"After a piece of seaweed merged with debris from a sunken ship, it was reborn as this ghost Pokémon.",8,8,after a piece of seaweed merged with debris from a sunken ship it was reborn as this ghost 
781,Dhelmise,Ghost,Grass,"After lowering its anchor, it waits for its prey. It catches large Wailord and drains their life-force.",8,8,after lowering its anchor it waits for its prey it catches large and drains their life force
782,Jangmo-o,Dragon,,It expresses its feelings by smacking its scales. Metallic sounds echo through the tall mountains where Jangmo-o lives.,2,2,it expresses its feelings by smacking its scales metallic sounds echo through the tall mountains where jangmo o lives
782,Jangmo-o,Dragon,,They live in mountains where no trace of humans can be detected. Jangmo-o grow little by little as they battle one another.,2,2,they live in mountains where no trace of humans can be detected jangmo o grow little by little as they battle one another
782,Jangmo-o,Dragon,,It smacks the scales on its head against rocks or against the ground to frighten its opponents. It can also contact its friends with these noises.,2,2,it smacks the scales on its head against rocks or against the ground to frighten its opponents it can also contact its friends with these noises
782,Jangmo-o,Dragon,,It will never show an enemy its back in battle. Ancient warriors liked Jangmo-o for its valiant disposition and made it one of their own.,2,2,it will never show an enemy its back in battle ancient warriors liked jangmo o for its valiant disposition and made it one of their own
782,Jangmo-o,Dragon,,They learn to fight by smashing their head scales together. The dueling strengthens both their skills and their spirits.,2,2,they learn to fight by smashing their head scales together the dueling strengthens both their skills and their spirits
782,Jangmo-o,Dragon,,Jangmo-o strikes its scales to communicate with others of its kind. Its scales are actually fur that’s become as hard as metal.,2,2,jangmo o strikes its scales to communicate with others of its kind its scales are actually fur that become as hard as metal
783,Hakamo-o,Dragon,Fighting,It leaps at its prey with a courageous shout. Its scaly punches tear its opponents to shreds.,2,2,it leaps at its prey with a courageous shout its scaly punches tear its opponents to shreds
783,Hakamo-o,Dragon,Fighting,It sheds and regrows its scales on a continuous basis. The scales become harder and sharper each time they’re regrown.,2,2,it sheds and regrows its scales on a continuous basis the scales become harder and sharper each time they re regrown
783,Hakamo-o,Dragon,Fighting,"It makes noise by clanging its scales together. When the rhythm has reached its peak, Hakamo-o attacks.",2,2,it makes noise by clanging its scales together when the rhythm has reached its peak hakamo o attacks
783,Hakamo-o,Dragon,Fighting,"The scales it sheds can be molded and processed to make pots and pans. They conduct heat well, so they’re a popular item.",2,2,the scales it sheds can be molded and processed to make pots and pans they conduct heat well so they re a popular item
783,Hakamo-o,Dragon,Fighting,"The scaleless, scarred parts of its body are signs of its strength. It shows them off to defeated opponents.",2,2,the scaleless scarred parts of its body are signs of its strength it shows them off to defeated opponents
783,Hakamo-o,Dragon,Fighting,"Before attacking its enemies, it clashes its scales together and roars. Its sharp claws shred the opposition.",2,2,before attacking its enemies it clashes its scales together and roars its sharp claws shred the opposition
784,Kommo-o,Dragon,Fighting,"When it spots enemies, it threatens them by jingling the scales on its tail. Weak opponents will crack and flee in panic.",2,2,when it spots enemies it threatens them by jingling the scales on its tail weak opponents will crack and flee in panic
784,Kommo-o,Dragon,Fighting,"Its rigid scales function as offense and defense. In the past, its scales were processed and used to make weapons and other commodities.",2,2,its rigid scales function as offense and defense in the past its scales were processed and used to make weapons and other commodities
784,Kommo-o,Dragon,Fighting,"When it howls after finishing off its prey, the metallic sounds of its celebrating comrades can be heard from all around.",2,2,when it howls after finishing off its prey the metallic sounds of its celebrating comrades can be heard from all around
784,Kommo-o,Dragon,Fighting,"It battles valiantly with its fists, which are armored in steel scales. Kommo-o specializes in uppercuts.",2,2,it battles valiantly with its fists which are armored in steel scales kommo o specializes in uppercuts
784,Kommo-o,Dragon,Fighting,It clatters its tail scales to unnerve opponents. This Pokémon will battle only those who stand steadfast in the face of this display.,2,2,it clatters its tail scales to unnerve opponents this will battle only those who stand steadfast in the face of this display
784,Kommo-o,Dragon,Fighting,Certain ruins have paintings of ancient warriors wearing armor made of Kommo-o scales.,2,2,certain ruins have paintings of ancient warriors wearing armor made of kommo o scales
785,Tapu Koko,Electric,Fairy,This guardian deity of Melemele is brimming with curiosity. It summons thunderclouds and stores their lightning inside its body.,3,3,this guardian deity of melemele is brimming with curiosity it summons thunderclouds and stores their lightning inside its body
785,Tapu Koko,Electric,Fairy,It confuses its enemies by flying too quickly for the eye to follow. It has a hair-trigger temper but forgets what made it angry an instant later.,3,3,it confuses its enemies by flying too quickly for the eye to follow it has a hair trigger temper but forgets what made it angry an instant later
785,Tapu Koko,Electric,Fairy,"Although it’s called a guardian deity, if a person or Pokémon puts it in a bad mood, it will become a malevolent deity and attack.",3,3,although it is called a guardian deity if a person or puts it in a bad mood it will become a malevolent deity and attack
785,Tapu Koko,Electric,Fairy,"The lightning-wielding guardian deity of Melemele, Tapu Koko is brimming with curiosity and appears before people from time to time.",3,3,the lightning wielding guardian deity of melemele is brimming with curiosity and appears before people from time to time
786,Tapu Lele,Psychic,Fairy,This guardian deity of Akala is guilelessly cruel. The fragrant aroma of flowers is the source of its energy.,14,14,this guardian deity of akala is guilelessly cruel the fragrant aroma of flowers is the source of its energy
786,Tapu Lele,Psychic,Fairy,"As it flutters about, it scatters its strangely glowing scales. Touching them is said to restore good health on the spot.",14,14,as it flutters about it scatters its strangely glowing scales touching them is said to restore good health on the spot
786,Tapu Lele,Psychic,Fairy,It heals the wounds of people and Pokémon by sprinkling them with its sparkling scales. This guardian deity is worshiped on Akala.,14,14,it heals the wounds of people and by sprinkling them with its sparkling scales this guardian deity is worshiped on akala
786,Tapu Lele,Psychic,Fairy,"Although called a guardian deity, Tapu Lele is devoid of guilt about its cruel disposition and can be described as nature incarnate.",14,14,although called a guardian deity is devoid of guilt about its cruel disposition and can be described as re incarnate
